transaction_row_id,order_id,order_id,data_key,salesman_id,customer_id,product_id,license,quantity
311,EMEA-2022-142902,9/13/2022,20220913,3131,1080,2002,NZOCZBU5Y6,2
312,EMEA-2022-142902,9/13/2022,20220913,3131,1080,2005,7JXKV47RYL,1
313,EMEA-2022-142902,9/13/2022,20220913,3131,1080,2002,LE6ID73JOJ,3
314,AMER-2020-120887,9/27/2020,20200927,3132,1070,2005,W2S8WFPB53,3
315,EMEA-2020-167850,8/9/2020,20200809,3133,1013,2007,OLWR6J56VS,2
316,EMEA-2020-167850,8/9/2020,20200809,3133,1013,2009,3N758X9JTI,3
317,EMEA-2020-164259,12/28/2020,20201228,3134,1010,2006,S1F55BUKX3,4
318,EMEA-2020-164973,11/4/2020,20201104,3135,1032,2002,SGO17QHOV4,1
319,EMEA-2020-164973,11/4/2020,20201104,3135,1032,2013,57XCK34LAA,2
320,EMEA-2020-164973,11/4/2020,20201104,3135,1032,2007,XBR8ZMQ7AU,6
321,EMEA-2020-164973,11/4/2020,20201104,3135,1032,2010,RIKDGVA8MK,4
322,EMEA-2020-164973,11/4/2020,20201104,3135,1032,2004,3LEQNZH3I0,1
323,AMER-2020-156601,9/19/2020,20200919,3136,1090,2012,4PDIGIYY3N,2
324,AMER-2022-162138,4/24/2022,20220424,3137,1076,2003,VXC511ZPC8,6
325,AMER-2022-162138,4/24/2022,20220424,3137,1076,2010,84XDREGB95,1
326,EMEA-2023-153339,11/4/2023,20231104,3138,1009,2005,YPM1YTB9SU,1
327,EMEA-2022-141544,8/31/2022,20220831,3139,1074,2007,7HTRYKPD8E,3
328,EMEA-2022-141544,8/31/2022,20220831,3139,1074,2004,1MUMFE68B2,2
329,EMEA-2022-141544,8/31/2022,20220831,3139,1074,2002,5FPU0GM5XS,4
330,EMEA-2022-141544,8/31/2022,20220831,3139,1074,2002,QWKHH67GTN,10
331,EMEA-2022-141544,8/31/2022,20220831,3139,1074,2003,NQKL7IM060,6
332,EMEA-2022-150147,4/26/2022,20220426,3140,1007,2007,NX6P4SZJ4D,2
333,EMEA-2022-150147,4/26/2022,20220426,3140,1007,2003,M8HXLQVXTK,2
334,EMEA-2022-150147,4/26/2022,20220426,3140,1007,2003,EHSDJOHJA1,3
335,AMER-2021-137946,9/1/2021,20210901,3141,1065,2003,R48ZY9KJ1P,1
336,AMER-2021-137946,9/1/2021,20210901,3141,1065,2014,QP5XJAPN8N,2
337,AMER-2021-137946,9/1/2021,20210901,3141,1065,2003,4PX03GR4QF,4
338,AMER-2020-129924,7/12/2020,20200712,3142,1081,2003,QZ930GKLTZ,2
339,AMER-2020-129924,7/12/2020,20200712,3142,1081,2003,W6G2PNXY91,3
340,EMEA-2021-128167,6/22/2021,20210622,3108,1085,2012,5SNZ6SMT9Y,4
341,EMEA-2020-122336,4/13/2020,20200413,3064,1041,2006,6FJY3OGC04,4
342,EMEA-2020-122336,4/13/2020,20200413,3064,1041,2003,CDPVLL2H9E,10
343,EMEA-2020-122336,4/13/2020,20200413,3064,1041,2012,P3EHOK62ZE,13
344,EMEA-2020-122336,4/13/2020,20200413,3064,1041,2007,6SNTAK0OF7,12
345,APJ-2021-120712,12/20/2021,20211220,3080,1017,2004,VRM3DBKSGL,4
346,AMER-2023-169901,6/16/2023,20230616,3143,1096,2007,0GTZU80IUI,3
347,APJ-2023-134306,7/9/2023,20230709,3144,1088,2006,RDE1SV1I9X,3
348,APJ-2023-134306,7/9/2023,20230709,3144,1088,2009,QA0SQ07L5E,2
349,APJ-2023-134306,7/9/2023,20230709,3144,1088,2006,SELW26MV6G,2
350,EMEA-2022-129714,9/2/2022,20220902,3145,1030,2010,QQA6BIQIDR,1
351,EMEA-2022-129714,9/2/2022,20220902,3145,1030,2009,4P1FWJW6GK,2
352,EMEA-2022-129714,9/2/2022,20220902,3145,1030,2003,TVUD9B2MKZ,1
353,EMEA-2022-129714,9/2/2022,20220902,3145,1030,2009,2Y1KC0WZ3S,4
354,EMEA-2022-129714,9/2/2022,20220902,3145,1030,2003,NWYX9N2OIT,4
355,EMEA-2022-138520,4/9/2022,20220409,3146,1084,2001,YBW58615X8,6
356,EMEA-2022-138520,4/9/2022,20220409,3146,1084,2011,8NGRTC1YVE,2
357,EMEA-2022-138520,4/9/2022,20220409,3146,1084,2006,B7GJZG4I8A,4
358,EMEA-2022-138520,4/9/2022,20220409,3146,1084,2009,6YI12AEC3E,5
359,EMEA-2022-130001,4/24/2022,20220424,3097,1015,2009,I4MRKYQB6X,5
360,EMEA-2023-155698,3/9/2023,20230309,3147,1032,2008,3JS9R2BHCD,8
361,EMEA-2023-155698,3/9/2023,20230309,3147,1032,2002,QKQNVDBBNG,2
362,EMEA-2023-144904,9/26/2023,20230926,3148,1061,2002,BI0GW6QRJ7,2
363,EMEA-2023-144904,9/26/2023,20230926,3148,1061,2002,Z8FT498FER,3
364,EMEA-2023-144904,9/26/2023,20230926,3148,1061,2006,XV4Y8FMW94,2
365,EMEA-2023-144904,9/26/2023,20230926,3148,1061,2005,CMIDT34J7J,8
366,AMER-2020-123344,9/24/2020,20200924,3149,1019,2004,3F82NCFA64,4
367,EMEA-2022-155516,10/22/2022,20221022,3150,1004,2003,QMC9P8M6BB,4
368,EMEA-2022-155516,10/22/2022,20221022,3150,1004,2009,UMSSYS3UNF,2
369,EMEA-2022-155516,10/22/2022,20221022,3150,1004,2004,TQXJJ34AN2,7
370,EMEA-2022-155516,10/22/2022,20221022,3150,1004,2001,PLXKKAFI1X,4
371,APJ-2023-104745,5/30/2023,20230530,3151,1066,2009,MMJB3P8UDC,5
372,APJ-2023-104745,5/30/2023,20230530,3151,1066,2004,8F5ZOLPB97,3
373,AMER-2020-119137,7/23/2020,20200723,3152,1039,2003,2VG1LP736K,5
374,AMER-2020-119137,7/23/2020,20200723,3152,1039,2010,SY03L2AZJC,8
375,AMER-2020-119137,7/23/2020,20200723,3152,1039,2006,ILH5Z26GBC,1
376,AMER-2020-119137,7/23/2020,20200723,3152,1039,2010,684LD1AMQV,10
377,APJ-2022-134656,9/29/2022,20220929,3153,1042,2009,OSERJ59134,4
378,APJ-2023-134481,8/28/2023,20230828,3154,1028,2003,87B5QVNTI8,7
379,APJ-2021-130792,4/28/2021,20210428,3155,1028,2008,TOYHR6HJS6,3
380,APJ-2021-130792,4/28/2021,20210428,3155,1028,2004,0LWHAD6NGQ,3
381,APJ-2021-130792,4/28/2021,20210428,3155,1028,2003,TEEC35CFRL,4
382,AMER-2022-134775,10/29/2022,20221029,3156,1080,2009,E7HOFXP1IA,7
383,AMER-2022-134775,10/29/2022,20221029,3156,1080,2003,QJEVMC4FJX,3
384,AMER-2021-125395,6/26/2021,20210626,3157,1051,2010,AW1AJHYDDW,2
385,EMEA-2021-168935,11/27/2021,20211127,3158,1094,2003,IM11OP4VYJ,3
386,EMEA-2021-168935,11/27/2021,20211127,3158,1094,2010,VUZ91PU1I4,3
387,EMEA-2021-122756,12/3/2021,20211203,3159,1010,2013,UZ6PG1RRUH,4
388,EMEA-2021-122756,12/3/2021,20211203,3159,1010,2005,HY39RJ3CN6,1
389,AMER-2020-115973,11/24/2020,20201124,3160,1046,2006,53JY1OWYNH,1
390,EMEA-2023-101798,12/12/2023,20231212,3161,1014,2003,4KQUV8K3FS,4
391,EMEA-2023-101798,12/12/2023,20231212,3161,1014,2010,9BB4OG8S4P,2
392,AMER-2020-135972,9/21/2020,20200921,3162,1092,2007,53XQXZG6U7,2
393,AMER-2020-135972,9/21/2020,20200921,3162,1092,2014,BOW7GZ3ZYT,3
394,APJ-2020-134971,6/7/2020,20200607,3163,1050,2003,SYC68VXSB8,3
395,EMEA-2023-102946,7/1/2023,20230701,3164,1034,2003,41WBNN4Q1R,3
396,EMEA-2023-165603,10/18/2023,20231018,3165,1005,2004,00LFY78U4K,2
397,EMEA-2023-165603,10/18/2023,20231018,3165,1005,2009,6TRD5HBW8R,2
398,AMER-2021-122259,10/31/2021,20211031,3007,1074,2009,Z1819VGIQS,4
399,APJ-2022-108987,9/9/2022,20220909,3166,1011,2004,R2VX8XJ1PM,3
400,APJ-2022-108987,9/9/2022,20220909,3166,1011,2001,63SAEQQORW,4
401,APJ-2022-108987,9/9/2022,20220909,3166,1011,2004,ZVZUYXAI53,4
402,APJ-2022-108987,9/9/2022,20220909,3166,1011,2010,OP93COEQD1,2
403,EMEA-2020-113166,12/24/2020,20201224,3167,1076,2009,JVCY2WXTGA,2
404,EMEA-2020-155208,4/16/2020,20200416,3071,1062,2006,V0X8WESW8Y,6
405,EMEA-2023-117933,12/25/2023,20231225,3168,1054,2008,V5LQIDE4DG,3
406,AMER-2023-117457,12/9/2023,20231209,3169,1004,2010,I6P8Z71G7J,5
407,AMER-2023-117457,12/9/2023,20231209,3169,1004,2014,UIME93UKHK,3
408,AMER-2023-117457,12/9/2023,20231209,3169,1004,2009,IWXSZLFEG9,5
409,AMER-2023-117457,12/9/2023,20231209,3169,1004,2003,WP0F4QAY0Y,7
410,AMER-2023-117457,12/9/2023,20231209,3169,1004,2009,BLQZNMMFAZ,1
411,AMER-2023-117457,12/9/2023,20231209,3169,1004,2002,DG8CLYE000,9
412,AMER-2023-117457,12/9/2023,20231209,3169,1004,2009,6FWXGFJ4QD,1
413,AMER-2023-117457,12/9/2023,20231209,3169,1004,2001,N9MQAHBVAT,13
414,AMER-2023-117457,12/9/2023,20231209,3169,1004,2002,JO47LVRDO3,2
415,AMER-2023-142636,11/4/2023,20231104,3170,1011,2009,UR1AX0IZI4,7
416,AMER-2023-142636,11/4/2023,20231104,3170,1011,2002,B4D17ZSBCK,4
417,AMER-2023-122105,6/25/2023,20230625,3171,1092,2006,2VIZFLU44N,8
418,AMER-2022-148796,4/15/2022,20220415,3172,1005,2002,6XMMHLB1N8,5
419,EMEA-2023-154816,11/7/2023,20231107,3147,1032,2009,J3L0XC6JPU,1
420,AMER-2023-110478,3/5/2023,20230305,3134,1010,2006,3WM2J8GCTM,4
421,AMER-2023-110478,3/5/2023,20230305,3134,1010,2011,1BHUNAPZW0,1
422,EMEA-2020-142048,6/22/2020,20200622,3033,1072,2010,4QP8UX0WST,6
423,APJ-2023-125388,10/20/2023,20231020,3173,1022,2005,FYIW4EU3XM,4
424,APJ-2023-125388,10/20/2023,20231020,3173,1022,2004,SMUE5DYYZZ,3
425,EMEA-2023-155705,8/22/2023,20230822,3174,1095,2002,HOMM5C3XFL,4
426,AMER-2023-149160,11/24/2023,20231124,3026,1059,2005,MM4ZOET6ST,2
427,AMER-2023-149160,11/24/2023,20231124,3026,1059,2003,WGNUX02B1I,8
428,EMEA-2020-101476,9/12/2020,20200912,3175,1039,2013,UOO7AR29D5,1
429,APJ-2023-152275,10/2/2023,20231002,3176,1056,2006,FA0XNCPJKF,6
430,EMEA-2022-123750,4/16/2022,20220416,3177,1060,2003,X8MNO7G6RT,2
431,EMEA-2022-123750,4/16/2022,20220416,3177,1060,2010,EWS62DTMCW,7
432,EMEA-2022-123750,4/16/2022,20220416,3177,1060,2010,JGJ0FJKHEO,5
433,EMEA-2022-123750,4/16/2022,20220416,3177,1060,2004,EAMQBL5QOO,2
434,APJ-2022-127369,6/7/2022,20220607,3073,1005,2004,3XZV8DABB4,5
435,EMEA-2020-150574,12/19/2020,20201219,3178,1026,2003,T755MPWHPG,2
436,EMEA-2020-150574,12/19/2020,20201219,3178,1026,2010,LWEKYP9MW7,5
437,APJ-2022-147375,6/13/2022,20220613,3179,1057,2013,0B4JI38WQZ,3
438,APJ-2022-147375,6/13/2022,20220613,3179,1057,2009,ZK3NW9UQQX,7
439,APJ-2023-130043,9/16/2023,20230916,3180,1005,2009,TRE1MH4COF,8
440,EMEA-2023-157252,1/21/2023,20230121,3052,1078,2002,FFFJJIQH8S,3
441,AMER-2022-115756,9/6/2022,20220906,3008,1087,2005,I28N4L8T94,1
442,AMER-2022-115756,9/6/2022,20220906,3008,1087,2004,AFOUVZCW51,3
443,AMER-2022-115756,9/6/2022,20220906,3008,1087,2004,8FF117X1W3,3
444,AMER-2022-115756,9/6/2022,20220906,3008,1087,2009,EGWDSI2L58,4
445,AMER-2022-115756,9/6/2022,20220906,3008,1087,2002,KWLP18VAJM,3
446,AMER-2022-115756,9/6/2022,20220906,3008,1087,2002,5SM0V6VK2L,7
447,APJ-2023-154214,3/21/2023,20230321,3181,1098,2005,QJF7UWA715,1
448,EMEA-2022-166674,4/2/2022,20220402,3182,1067,2006,X5VYSL8RPS,3
449,EMEA-2022-166674,4/2/2022,20220402,3182,1067,2004,F9XHTFH9NV,3
450,EMEA-2022-166674,4/2/2022,20220402,3182,1067,2006,GFXOX0ULS3,6
451,EMEA-2022-166674,4/2/2022,20220402,3182,1067,2006,8FNBD3CLEE,3
452,EMEA-2022-166674,4/2/2022,20220402,3182,1067,2006,YZVMO7CK2W,3
453,EMEA-2022-166674,4/2/2022,20220402,3182,1067,2007,HQ392IW1QI,4
454,AMER-2023-147277,10/21/2023,20231021,3183,1094,2003,P0L5R98TF2,2
455,AMER-2023-147277,10/21/2023,20231021,3183,1094,2004,01QQ2UNMCX,2
456,APJ-2022-100153,12/14/2022,20221214,3176,1056,2010,7H0O1X5S1R,4
457,AMER-2020-110674,2/13/2020,20200213,3184,1029,2002,S46B8II7DP,2
458,APJ-2022-157945,9/27/2022,20220927,3174,1095,2002,WFOUQWH7NC,3
459,APJ-2022-157945,9/27/2022,20220927,3174,1095,2011,KNKFG8JEPJ,2
460,AMER-2021-109638,12/15/2021,20211215,3099,1068,2008,O1OCMFCX2E,4
461,AMER-2021-109638,12/15/2021,20211215,3099,1068,2010,OTWMW48UC0,9
462,AMER-2021-109638,12/15/2021,20211215,3099,1068,2003,W8TV0WGUZC,3
463,AMER-2022-109869,4/23/2022,20220423,3185,1032,2005,HATW4IWMKQ,5
464,AMER-2022-109869,4/23/2022,20220423,3185,1032,2003,FFPY4CLSQZ,6
465,AMER-2022-109869,4/23/2022,20220423,3185,1032,2003,QW5CL8KX56,5
466,AMER-2022-109869,4/23/2022,20220423,3185,1032,2009,CBKDTQAK36,2
467,AMER-2022-109869,4/23/2022,20220423,3185,1032,2008,MA687E1NYP,2
468,APJ-2021-101399,1/17/2021,20210117,3186,1034,2005,BJ5FKY562X,7
469,APJ-2023-154907,4/1/2023,20230401,3104,1099,2001,MEO9WRJISD,2
470,APJ-2022-100419,12/17/2022,20221217,3114,1042,2003,G24D8NSIS5,3
471,EMEA-2021-154144,12/20/2021,20211220,3187,1041,2009,1UQRFN6NJF,1
472,AMER-2020-144666,11/9/2020,20201109,3188,1092,2004,HVTQST31SQ,3
473,AMER-2020-144666,11/9/2020,20201109,3188,1092,2001,053FQGSSSZ,2
474,AMER-2020-144666,11/9/2020,20201109,3188,1092,2007,4O2IR9MYMV,4
475,AMER-2020-144666,11/9/2020,20201109,3188,1092,2004,YKP1SWMKRJ,6
476,AMER-2020-144666,11/9/2020,20201109,3188,1092,2009,WRZ1TRZRR3,7
477,AMER-2020-144666,11/9/2020,20201109,3188,1092,2009,23LE48CR36,5
478,AMER-2022-103891,7/13/2022,20220713,3121,1008,2007,YIE0GEFRD7,6
479,EMEA-2022-152632,10/28/2022,20221028,3189,1089,2005,3RCQJV7NDU,3
480,EMEA-2022-100790,6/27/2022,20220627,3190,1052,2006,8TZPM6WZVP,5
481,EMEA-2022-100790,6/27/2022,20220627,3190,1052,2004,T43ZUTNR82,5
482,AMER-2020-134677,10/6/2020,20201006,3191,1078,2010,47ZPTGTX5P,3
483,EMEA-2020-127691,7/22/2020,20200722,3192,1082,2006,U7VC6ULA7B,2
484,EMEA-2020-127691,7/22/2020,20200722,3192,1082,2010,3HLKDHTUB2,2
485,AMER-2023-140963,6/11/2023,20230611,3193,1028,2002,NQ8BD6TLCM,2
486,AMER-2023-140963,6/11/2023,20230611,3193,1028,2001,G19PT7HYX0,5
487,AMER-2023-140963,6/11/2023,20230611,3193,1028,2007,FMXBJWL00K,5
488,APJ-2020-154627,10/29/2020,20201029,3194,1017,2007,CCMVNRNK50,6
489,APJ-2020-133753,6/9/2020,20200609,3195,1058,2007,8TQCC0Z4YO,1
490,APJ-2020-133753,6/9/2020,20200609,3195,1058,2010,5T791VWFJF,2
491,APJ-2020-133753,6/9/2020,20200609,3195,1058,2006,S5X018G8CS,2
492,EMEA-2020-113362,9/14/2020,20200914,3196,1072,2004,2WIY14V8BC,5
493,EMEA-2020-113362,9/14/2020,20200914,3196,1072,2011,C077WMS5SZ,3
494,AMER-2022-169166,5/10/2022,20220510,3197,1059,2010,0ZKC0GWMNX,2
495,EMEA-2022-120929,3/19/2022,20220319,3198,1068,2003,NUJDTTEZ8T,3
496,EMEA-2021-134782,12/27/2021,20211227,3199,1089,2011,URZ602GJX6,2
497,AMER-2022-126158,7/26/2022,20220726,3184,1029,2003,4A3GSMDJQK,8
498,AMER-2022-126158,7/26/2022,20220726,3184,1029,2005,WQL984BNNV,4
499,AMER-2022-126158,7/26/2022,20220726,3184,1029,2002,2QHECG9N6N,2
500,AMER-2022-126158,7/26/2022,20220726,3184,1029,2005,XB6LROUXPU,9
501,EMEA-2022-105578,5/31/2022,20220531,3200,1018,2003,RA8QN3SS38,2
502,EMEA-2022-105578,5/31/2022,20220531,3200,1018,2003,LKY08ZW43T,2
503,EMEA-2022-105578,5/31/2022,20220531,3200,1018,2002,C3GIH2CGZU,2
504,EMEA-2022-105578,5/31/2022,20220531,3200,1018,2003,GCWE0V1NFM,3
505,EMEA-2022-105578,5/31/2022,20220531,3200,1018,2009,DS25984Y3W,1
506,EMEA-2023-134978,11/13/2023,20231113,3183,1094,2003,2LJ66EEG8O,5
507,EMEA-2021-145352,3/16/2021,20210316,3201,1044,2006,2N5HOJTXVK,1
508,EMEA-2021-145352,3/16/2021,20210316,3201,1044,2006,K5Z5MT1GZK,3
509,EMEA-2021-145352,3/16/2021,20210316,3201,1044,2004,ZBX0BE324Q,3
510,EMEA-2021-145352,3/16/2021,20210316,3201,1044,2003,B8THW7YZWV,5
511,EMEA-2023-135307,11/27/2023,20231127,3202,1072,2005,GIZGK2MOP1,3
512,EMEA-2023-135307,11/27/2023,20231127,3202,1072,2010,GGDWG3BJ19,2
513,AMER-2022-106341,10/21/2022,20221021,3167,1076,2006,36Q21U4UOI,3
514,AMER-2023-163405,12/22/2023,20231222,3203,1029,2006,J45BKTCV3A,3
515,AMER-2023-163405,12/22/2023,20231222,3203,1029,2006,DE9T59XWT0,2
516,EMEA-2023-127432,1/23/2023,20230123,3058,1036,2014,WUQIOIL1BR,5
517,EMEA-2023-127432,1/23/2023,20230123,3058,1036,2004,UT7LDQ4VDY,3
518,EMEA-2023-127432,1/23/2023,20230123,3058,1036,2009,W28TZMIDW1,2
519,EMEA-2023-127432,1/23/2023,20230123,3058,1036,2004,R7V94D7VTF,3
520,APJ-2021-157812,3/22/2021,20210322,3204,1021,2010,T7BJWXSTMC,1
521,APJ-2021-157812,3/22/2021,20210322,3204,1021,2004,6IKVTBOJP6,2
522,APJ-2021-157812,3/22/2021,20210322,3204,1021,2003,J8GVKSNWKK,9
523,AMER-2023-145142,1/24/2023,20230124,3205,1073,2003,FCG68AFG8D,2
524,AMER-2022-139486,5/22/2022,20220522,3110,1038,2007,SUMARW30V5,3
525,AMER-2022-139486,5/22/2022,20220522,3110,1038,2010,VT084V8ZO8,2
526,APJ-2021-158792,12/26/2021,20211226,3206,1004,2012,EB29H3BO56,5
527,EMEA-2023-113558,10/22/2023,20231022,3207,1027,2002,0IIO7JB1FM,3
528,EMEA-2023-113558,10/22/2023,20231022,3207,1027,2005,XK0AWA04O4,3
529,EMEA-2021-138303,9/3/2021,20210903,3208,1040,2004,YQHO831SXW,3
530,EMEA-2021-138303,9/3/2021,20210903,3208,1040,2009,E357DJBC58,1
531,EMEA-2021-138303,9/3/2021,20210903,3208,1040,2011,HW8V2OFD4R,6
532,AMER-2021-102848,11/7/2021,20211107,3209,1012,2002,5IDTMLR25Z,1
533,AMER-2023-129441,9/8/2023,20230908,3210,1045,2005,8Y4D74L4F3,3
534,EMEA-2022-168753,5/30/2022,20220530,3211,1017,2007,QA6NQ1AWR7,5
535,EMEA-2022-168753,5/30/2022,20220530,3211,1017,2003,MA38C1T89F,5
536,AMER-2022-126613,7/11/2022,20220711,3212,1022,2004,BX9FYENL39,2
537,APJ-2023-122637,9/4/2023,20230904,3213,1078,2003,ZVPQ8T8BMT,7
538,EMEA-2021-147851,12/3/2021,20211203,3089,1033,2003,MQEDWGFO4P,4
539,EMEA-2021-134894,12/7/2021,20211207,3214,1060,2008,4XY9N8RDFD,3
540,EMEA-2021-134894,12/7/2021,20211207,3214,1060,2002,7BXJA35WH2,4
541,EMEA-2020-140795,2/2/2020,20200202,3215,1094,2010,8KT1Y4PL7T,6
542,AMER-2022-136924,7/15/2022,20220715,3021,1015,2007,F033LIN2U3,8
543,AMER-2021-120131,12/18/2021,20211218,3216,1024,2004,TVLZPMXYNQ,9
544,APJ-2020-103849,5/11/2020,20200511,3039,1052,2010,BLDB6GEGRG,2
545,APJ-2020-103849,5/11/2020,20200511,3039,1052,2007,MKQUT4BK6G,1
546,APJ-2020-103849,5/11/2020,20200511,3039,1052,2005,7BUQDEB68Q,4
547,EMEA-2023-162929,11/20/2023,20231120,3217,1097,2003,9J353ETVFQ,6
548,EMEA-2023-162929,11/20/2023,20231120,3217,1097,2009,HNNKQZRFPJ,2
549,APJ-2021-113173,11/15/2021,20211115,3159,1010,2004,GH43V07JHN,9
550,APJ-2021-113173,11/15/2021,20211115,3159,1010,2003,6HQBH64EV9,3
551,APJ-2021-113173,11/15/2021,20211115,3159,1010,2009,4IO48L3P4D,5
552,AMER-2022-136406,4/16/2022,20220416,3218,1038,2002,OIC3INMWQQ,2
553,EMEA-2023-112774,9/12/2023,20230912,3054,1004,2005,AJLNEZRWBZ,1
554,APJ-2023-101945,11/25/2023,20231125,3219,1044,2012,AV1BH3MJHY,3
555,AMER-2023-100650,6/30/2023,20230630,3159,1010,2004,YW8616LMQV,2
556,EMEA-2020-155852,3/3/2020,20200303,3220,1030,2006,8CHJ1MPU0D,4
557,AMER-2022-113243,6/11/2022,20220611,3221,1070,2002,6QS9RXIR0N,2
558,AMER-2022-113243,6/11/2022,20220611,3221,1070,2003,BIXQB7GJ7B,4
559,AMER-2022-113243,6/11/2022,20220611,3221,1070,2009,73VCYD2UPF,5
560,AMER-2023-118731,11/21/2023,20231121,3222,1004,2005,XWGQHNIJ60,3
561,AMER-2023-118731,11/21/2023,20231121,3222,1004,2003,6QA8V9EA30,7
562,EMEA-2020-145576,9/14/2020,20200914,3223,1026,2008,O8G3YZNMJA,5
563,EMEA-2020-145576,9/14/2020,20200914,3223,1026,2005,X9ZRM06GS8,3
564,AMER-2021-130736,12/7/2021,20211207,3224,1054,2012,BGFLDMT8ZR,2
565,AMER-2021-130736,12/7/2021,20211207,3224,1054,2002,MKU9LP9GYU,1
566,AMER-2023-137099,12/8/2023,20231208,3225,1080,2007,YLE3FYW4ER,3
567,AMER-2023-156951,10/2/2023,20231002,3226,1043,2009,TO3E33S0V6,8
568,AMER-2023-156951,10/2/2023,20231002,3226,1043,2003,GL7QFOP3IK,7
569,AMER-2023-156951,10/2/2023,20231002,3226,1043,2009,0A4X00U10S,3
570,AMER-2023-156951,10/2/2023,20231002,3226,1043,2002,77J1GS09N1,3
571,EMEA-2023-164826,12/29/2023,20231229,3227,1033,2002,TA1G2NKRGZ,7
572,EMEA-2023-164826,12/29/2023,20231229,3227,1033,2012,KL6QVLHVRO,4
573,EMEA-2023-164826,12/29/2023,20231229,3227,1033,2003,ZSJPM3XIAJ,7
574,EMEA-2023-164826,12/29/2023,20231229,3227,1033,2007,67ST14FM53,3
575,AMER-2022-127250,11/4/2022,20221104,3228,1068,2006,YK0NYX62DJ,3
576,AMER-2021-149713,9/18/2021,20210918,3229,1032,2009,ENRB2HJHUW,14
577,AMER-2021-149713,9/18/2021,20210918,3229,1032,2009,BI72HZCQT9,4
578,AMER-2021-149713,9/18/2021,20210918,3229,1032,2009,WN4FT6V0AN,2
579,APJ-2023-118640,7/21/2023,20230721,3230,1014,2004,PAJXXIIUJ3,2
580,APJ-2023-118640,7/21/2023,20230721,3230,1014,2005,YJSPBCSOYI,1
581,AMER-2021-132906,9/10/2021,20210910,3231,1002,2009,4DLCAQQTX0,4
582,EMEA-2023-145233,12/2/2023,20231202,3232,1092,2007,JBN3AX2ZR0,3
583,EMEA-2023-145233,12/2/2023,20231202,3232,1092,2007,874MHA5N8D,2
584,EMEA-2023-145233,12/2/2023,20231202,3232,1092,2008,PW5506C5G7,3
585,EMEA-2023-145233,12/2/2023,20231202,3232,1092,2003,86IKKL7RM0,7
586,EMEA-2023-145233,12/2/2023,20231202,3232,1092,2007,VLUZL8MXRS,4
587,EMEA-2021-128139,7/3/2021,20210703,3233,1012,2002,XJ6G76LA59,1
588,EMEA-2021-128139,7/3/2021,20210703,3233,1012,2002,03FGC2Z66S,3
589,EMEA-2022-156986,3/21/2022,20220321,3234,1046,2007,KAQD1J96EN,2
590,EMEA-2022-156986,3/21/2022,20220321,3234,1046,2009,0NHANJ5AFJ,4
591,EMEA-2022-156986,3/21/2022,20220321,3234,1046,2003,V4CAWQ5GSP,3
592,EMEA-2022-156986,3/21/2022,20220321,3234,1046,2009,WHTKM3HPY2,2
593,APJ-2020-135405,1/10/2020,20200110,3235,1008,2006,XZTQBCZOYF,2
594,APJ-2020-135405,1/10/2020,20200110,3235,1008,2010,MVSSSDP56F,3
595,AMER-2020-131450,8/8/2020,20200808,3236,1053,2008,QZYTCRDUQC,2
596,AMER-2020-131450,8/8/2020,20200808,3236,1053,2014,LPCAI4QERL,3
597,AMER-2020-131450,8/8/2020,20200808,3236,1053,2007,WX20EGXRBF,5
598,AMER-2020-131450,8/8/2020,20200808,3236,1053,2005,N21C526QYI,8
599,EMEA-2022-120180,7/15/2022,20220715,3237,1029,2009,U8MTSDD9FY,2
600,EMEA-2022-100720,7/17/2022,20220717,3238,1101,2007,DRKGJ0HTFI,3
601,EMEA-2022-100720,7/17/2022,20220717,3238,1101,2007,24BPROOJWJ,4
602,EMEA-2022-100720,7/17/2022,20220717,3238,1101,2009,3SB35GVTBO,2
603,EMEA-2020-149958,3/15/2020,20200315,3239,1009,2004,RUFLJT9T9F,1
604,EMEA-2020-149958,3/15/2020,20200315,3239,1009,2005,819JTO14ID,3
605,EMEA-2020-149958,3/15/2020,20200315,3239,1009,2003,S6MMZPLZFQ,3
606,EMEA-2020-149958,3/15/2020,20200315,3239,1009,2003,KJ58MPD8QR,4
607,EMEA-2020-149958,3/15/2020,20200315,3239,1009,2009,8NACWE5VD1,3
608,EMEA-2020-105767,5/23/2020,20200523,3240,1073,2003,L0MOMT34DW,2
609,EMEA-2020-105767,5/23/2020,20200523,3240,1073,2006,QJVQYTN8TL,9
610,EMEA-2020-105767,5/23/2020,20200523,3240,1073,2007,LPO0ZQYKV0,2
611,APJ-2022-161816,4/29/2022,20220429,3241,1080,2007,M7TW3Z64S4,3
612,APJ-2022-161816,4/29/2022,20220429,3241,1080,2002,VX2M3QGNQ2,4
613,EMEA-2022-121223,9/12/2022,20220912,3242,1092,2009,FLH3YEFCZH,2
614,EMEA-2022-121223,9/12/2022,20220912,3242,1092,2007,66BTOF928V,9
615,AMER-2023-138611,11/15/2023,20231115,3243,1030,2007,LL8X340K0T,10
616,AMER-2023-138611,11/15/2023,20231115,3243,1030,2003,WDV1G5Y08X,2
617,EMEA-2023-117947,8/19/2023,20230819,3244,1033,2005,UWBXB2QMDD,2
618,EMEA-2023-117947,8/19/2023,20230819,3244,1033,2005,KDKZR9XOP5,2
619,EMEA-2023-117947,8/19/2023,20230819,3244,1033,2003,FSGYI86LHP,9
